tile,antennaID,RSS,mno_name,maxconnections,x,y,SDM,SDM_ori,RSS_ori,nAntCover,rasterCell
375,59,,MNO1,56,8000,6250,,3.28767527303925e-08,-99.145,1,36
375,60,,MNO1,56,5750,4500,,3.07228356065247e-12,-109.454,1,36
375,61,,MNO1,56,8500,2250,,1.78875726956316e-12,-110.055,1,36
375,62,,MNO1,56,8030,2650,,4.71958615120458e-12,-108.977,1,36
375,63,,MNO1,56,4750,2000,,3.42398887421888e-13,-111.892,1,36
375,64,,MNO1,56,7750,4750,,6.12473826255259e-11,-106.129,1,36
375,65,,MNO1,56,7000,4500,,2.16980222514535e-11,-107.282,1,36
375,66,,MNO1,56,5100,4000,,2.77662461546825e-11,-107.008,1,36
375,67,,MNO1,56,9250,5500,,8.53065228769966e-09,-100.644,1,36
375,68,,MNO1,56,8250,5250,,1.73440746305047e-09,-102.414,1,36
375,69,,MNO1,56,4750,5250,,4.9323774634689e-12,-108.928,1,36
375,70,,MNO1,56,8700,6500,,5.60372014009227e-08,-98.5525,1,36
376,01,,MNO1,56,500,10000,,1.2009291284e-07,-107.87,1,37
376,02,-67.1496,MNO1,56,8000,9750,0.999707805895997,0.999707805895997,-67.1496,1,37
376,03,,MNO1,56,5750,7000,,5.80390336937807e-08,-98.5135,1,37
376,04,,MNO1,56,9750,6250,,7.35342234182287e-09,-100.809,1,37
376,05,,MNO1,56,7250,5500,,6.706523281837e-08,-104.016,1,37
376,06,,MNO1,56,4000,4500,,1.88558105033538e-11,-107.438,1,37
376,07,,MNO1,56,6500,4000,,1.05404592673682e-11,-105.978,1,37
376,08,,MNO1,56,8000,4000,,3.84595180514566e-12,-109.284,1,37
376,09,,MNO1,56,8000,4000,,2.12661534062039e-18,-123.692,1,37
376,10,,MNO1,56,8000,4000,,6.36056218228671e-19,-124.899,1,37
376,11,,MNO1,56,8500,3000,,6.05241362558845e-23,-108.053,1,37
376,12,,MNO1,56,250,2500,,4.86334462135758e-15,-116.773,1,37
376,13,,MNO1,56,0,3500,,8.65404113349425e-15,-116.095,1,37
376,14,,MNO1,56,8750,1500,,9.05318624379474e-19,-109.773,1,37
376,15,,MNO1,56,6750,1875,,2.07894694257805e-16,-118.073,1,37
376,16,,MNO1,56,9750,1750,,6.64052682806201e-14,-115.343,1,37
376,17,,MNO1,56,5500,9500,,0.00010065611413957,-94.2037,1,37
376,18,,MNO1,56,3250,9250,,4.32004505943487e-09,-104.26,1,37
376,19,,MNO1,56,750,7500,,2.87203579895554e-12,-111.576,1,37
376,20,,MNO1,56,4250,8250,,1.13212402641021e-07,-100.994,1,37
376,21,,MNO1,56,650,6250,,2.10895233802432e-14,-116.49,1,37
376,22,,MNO1,56,2250,7750,,1.17921731947342e-10,-107.861,1,37
376,23,,MNO1,56,750,5000,,8.31263290903234e-15,-117.421,1,37
376,24,,MNO1,56,2500,5500,,2.01463094124589e-11,-109.628,1,37
376,25,,MNO1,56,1750,3500,,7.2213455652339e-14,-113.599,1,37
376,26,,MNO1,56,3250,3750,,2.49987642816026e-14,-114.847,1,37
376,27,,MNO1,56,3250,2400,,1.00597398240486e-13,-113.209,1,37
376,28,,MNO1,56,3750,6500,,3.97001993431519e-12,-108.885,1,37
376,29,,MNO1,56,5000,6000,,2.04937736558927e-11,-106.954,1,37
376,30,,MNO1,56,6000,5250,,3.09236454410366e-11,-106.47,1,37
376,31,,MNO1,56,6750,6500,,8.69724082014659e-09,-99.8356,1,37
376,32,,MNO1,56,6600,8300,,5.46582901351549e-05,-89.5463,1,37
376,33,,MNO1,56,1000,0,,5.17467427380549e-15,-116.7,1,37
376,34,,MNO1,56,9250,8300,,0.00158035368810411,-85.5865,1,37
376,35,,MNO1,56,9950,9750,,3.91602184866516e-05,-89.9386,1,37
376,36,,MNO1,56,7700,7700,,0.000117752833723245,-88.6433,1,37
376,37,,MNO1,56,1750,1750,,3.49981982257062e-16,-119.869,1,37
376,38,,MNO1,56,4490,3225,,5.20336852392263e-13,-110.427,1,37
376,39,,MNO1,56,5750,1250,,3.37329935299149e-14,-113.467,1,37
376,40,,MNO1,56,5100,2950,,4.77696882785645e-13,-110.522,1,37
376,41,,MNO1,56,9500,7500,,3.14578671463476e-05,-91.5187,1,37
376,42,,MNO1,56,8515,5700,,2.44266759688798e-08,-99.4751,1,37
376,43,,MNO1,56,9650,5000,,9.25039106285433e-09,-100.554,1,37
376,44,,MNO1,56,6750,3250,,1.28857379684212e-11,-107.861,1,37
376,45,,MNO1,56,5475,3500,,7.93291941382801e-12,-108.4,1,37
376,46,,MNO1,56,6250,2500,,5.60405981428715e-14,-113.903,1,37
376,47,,MNO1,56,8750,4750,,9.90016010221247e-10,-103.037,1,37
376,48,,MNO1,56,4430,2575,,2.69502157237921e-13,-112.158,1,37
376,49,,MNO1,56,4750,750,,8.65434483503706e-16,-118.537,1,37
376,50,,MNO1,56,9250,1000,,1.42633213543618e-13,-112.865,1,37
376,51,,MNO1,56,9250,3000,,2.95679587957512e-13,-112.055,1,37
376,52,,MNO1,56,7500,2500,,9.82658336895589e-14,-113.279,1,37
376,53,,MNO1,56,7800,3200,,1.72795049789016e-11,-107.535,1,37
376,54,,MNO1,56,8950,3550,,3.98698785759173e-11,-106.606,1,37
376,55,,MNO1,56,9500,4250,,3.90530553760524e-11,-106.629,1,37
376,56,,MNO1,56,9250,2250,,2.18603915633741e-14,-114.949,1,37
376,57,,MNO1,56,9880,3371,,1.58635038563231e-11,-107.63,1,37
376,58,,MNO1,56,8000,7000,,5.79947541941928e-05,-90.839,1,37
376,59,,MNO1,56,8000,6250,,3.28767527303925e-08,-99.145,1,37
376,60,,MNO1,56,5750,4500,,1.62599691840983e-12,-110.161,1,37
376,61,,MNO1,56,8500,2250,,1.93096739047469e-12,-109.97,1,37
376,62,,MNO1,56,8030,2650,,4.74087214645414e-12,-108.972,1,37
376,63,,MNO1,56,4750,2000,,2.31476045939822e-13,-112.327,1,37
376,64,,MNO1,56,7750,4750,,5.56744378372999e-11,-106.235,1,37
376,65,,MNO1,56,7000,4500,,1.55945441001444e-11,-107.649,1,37
376,66,,MNO1,56,5100,4000,,1.50295928751081e-11,-107.69,1,37
376,67,,MNO1,56,9250,5500,,1.56608790317904e-08,-99.969,1,37
376,68,,MNO1,56,8250,5250,,1.95495237981829e-09,-102.281,1,37
376,69,,MNO1,56,4750,5250,,1.89822856283345e-12,-109.989,1,37
376,70,,MNO1,56,8700,6500,,1.10029193596979e-07,-97.8028,1,37
377,01,,MNO1,56,500,10000,,7.20071748639359e-08,-108.893,3,38
377,02,-75.2416,MNO1,56,8000,9750,0.887833514850103,0.887833514850103,-75.2416,3,38
377,03,,MNO1,56,5750,7000,,1.10548121946364e-08,-100.356,3,38
377,04,,MNO1,56,9750,6250,,1.8250013480694e-08,-99.799,3,38
377,05,,MNO1,56,7250,5500,,3.13265445121177e-08,-104.708,3,38
377,06,,MNO1,56,4000,4500,,8.54820326071921e-12,-108.317,3,38
377,07,,MNO1,56,6500,4000,,5.84520177872003e-12,-106.514,3,38
377,08,,MNO1,56,8000,4000,,3.05573794279902e-12,-109.514,3,38
377,09,,MNO1,56,8000,4000,,5.79810809540236e-18,-122.689,3,38
377,10,,MNO1,56,8000,4000,,1.58901887637112e-19,-126.286,3,38
377,11,,MNO1,56,8500,3000,,6.05241362558845e-23,-108.053,3,38
377,12,,MNO1,56,250,2500,,2.88341799684055e-15,-117.388,3,38
377,13,,MNO1,56,0,3500,,4.842719266641e-15,-116.778,3,38
377,14,,MNO1,56,8750,1500,,9.70961631288793e-19,-109.738,3,38
377,15,,MNO1,56,6750,1875,,1.39914521285356e-16,-118.337,3,38
377,16,,MNO1,56,9750,1750,,8.00600033101746e-14,-115.156,3,38
377,17,,MNO1,56,5500,9500,,6.0623923266516e-06,-97.0134,3,38
377,18,,MNO1,56,3250,9250,,8.60076307591171e-10,-105.874,3,38
377,19,,MNO1,56,750,7500,,1.01513449989594e-12,-112.616,3,38
377,20,,MNO1,56,4250,8250,,1.71203158517196e-08,-102.883,3,38
377,21,,MNO1,56,650,6250,,8.02672336032254e-15,-117.456,3,38
377,22,,MNO1,56,2250,7750,,3.27211322677476e-11,-109.143,3,38
377,23,,MNO1,56,750,5000,,3.51056289972087e-15,-118.283,3,38
377,24,,MNO1,56,2500,5500,,7.30107148332606e-12,-110.643,3,38
377,25,,MNO1,56,1750,3500,,3.89265444652835e-14,-114.326,3,38
377,26,,MNO1,56,3250,3750,,1.2794640789242e-14,-115.635,3,38
377,27,,MNO1,56,3250,2400,,6.05625305997948e-14,-113.806,3,38
377,28,,MNO1,56,3750,6500,,1.24001207308362e-12,-110.254,3,38
377,29,,MNO1,56,5000,6000,,6.61123924035732e-12,-108.285,3,38
377,30,,MNO1,56,6000,5250,,1.35125801692208e-11,-107.444,3,38
377,31,,MNO1,56,6750,6500,,2.58937318875227e-09,-101.261,3,38
377,32,,MNO1,56,6600,8300,,2.5308950808428e-06,-93.1611,3,38
377,33,,MNO1,56,1000,0,,3.55400947205603e-15,-117.142,3,38
377,34,-81.2328,MNO1,56,9250,8300,,0.060206491533776,-81.2328,3,38
377,35,-84.5577,MNO1,56,9950,9750,,0.00378074985398508,-84.5577,3,38
377,36,,MNO1,56,7700,7700,,1.7387701919804e-05,-90.8938,3,38
377,37,,MNO1,56,1750,1750,,2.14676377645655e-16,-120.444,3,38
377,38,,MNO1,56,4490,3225,,2.90666451477355e-13,-111.074,3,38
377,39,,MNO1,56,5750,1250,,2.51781459715547e-14,-113.792,3,38
377,40,,MNO1,56,5100,2950,,2.88321562840034e-13,-111.083,3,38
377,41,,MNO1,56,9500,7500,,0.00020141332185659,-89.4555,3,38
377,42,,MNO1,56,8515,5700,,2.46497266775821e-08,-99.465,3,38
377,43,,MNO1,56,9650,5000,,1.4429371583306e-08,-100.06,3,38
377,44,,MNO1,56,6750,3250,,9.16160256522757e-12,-108.24,3,38
377,45,,MNO1,56,5475,3500,,4.59799857270268e-12,-109.006,3,38
377,46,,MNO1,56,6250,2500,,3.95939526171483e-14,-114.289,3,38
377,47,,MNO1,56,8750,4750,,1.08715678683806e-09,-102.933,3,38
377,48,,MNO1,56,4430,2575,,1.62369791080522e-13,-112.721,3,38
377,49,,MNO1,56,4750,750,,6.16421926013399e-16,-118.914,3,38
377,50,,MNO1,56,9250,1000,,1.549459575121e-13,-112.773,3,38
377,51,,MNO1,56,9250,3000,,3.42707185133725e-13,-111.891,3,38
377,52,,MNO1,56,7500,2500,,8.31192559230337e-14,-113.465,3,38
377,53,,MNO1,56,7800,3200,,1.49621116537937e-11,-107.695,3,38
377,54,,MNO1,56,8950,3550,,4.42573347988774e-11,-106.49,3,38
377,55,,MNO1,56,9500,4250,,5.25109183147913e-11,-106.3,3,38
377,56,,MNO1,56,9250,2250,,2.46179633739223e-14,-114.817,3,38
377,57,,MNO1,56,9880,3371,,2.11580641372482e-11,-107.31,3,38
377,58,,MNO1,56,8000,7000,,2.85261734181469e-05,-91.6274,3,38
377,59,,MNO1,56,8000,6250,,2.16067510688318e-08,-99.6114,3,38
377,60,,MNO1,56,5750,4500,,7.97176727338302e-13,-110.953,3,38
377,61,,MNO1,56,8500,2250,,1.93096739047469e-12,-109.97,3,38
377,62,,MNO1,56,8030,2650,,4.37200238540707e-12,-109.062,3,38
377,63,,MNO1,56,4750,2000,,1.50682714085666e-13,-112.804,3,38
377,64,,MNO1,56,7750,4750,,4.20441861260634e-11,-106.547,3,38
377,65,,MNO1,56,7000,4500,,9.73104330381474e-12,-108.173,3,38
377,66,,MNO1,56,5100,4000,,7.75642177142679e-12,-108.425,3,38
377,67,,MNO1,56,9250,5500,,2.31134757637756e-08,-99.5365,3,38
377,68,,MNO1,56,8250,5250,,1.73440746305047e-09,-102.414,3,38
377,69,,MNO1,56,4750,5250,,7.16212130629672e-13,-111.072,3,38
377,70,,MNO1,56,8700,6500,,1.34920498102954e-07,-97.5762,3,38
378,01,,MNO1,56,500,10000,,4.44678204878143e-08,-109.857,3,39
378,02,-82.0364,MNO1,56,8000,9750,,0.0462076771701278,-82.0364,3,39
378,03,,MNO1,56,5750,7000,,2.26588595979101e-09,-102.117,3,39
378,04,,MNO1,56,9750,6250,,3.33146021418961e-08,-99.1303,3,39
378,05,,MNO1,56,7250,5500,,1.18338707835794e-08,-105.593,3,39
378,06,,MNO1,56,4000,4500,,3.8787817249854e-12,-109.195,3,39
378,07,,MNO1,56,6500,4000,,2.93592074425868e-12,-107.14,3,39
378,08,,MNO1,56,8000,4000,,1.95819105494081e-12,-109.959,3,39
378,09,,MNO1,56,8000,4000,,1.2750005129178e-17,-121.901,3,39
378,10,,MNO1,56,8000,4000,,3.42363160290309e-20,-127.821,3,39
378,11,,MNO1,56,8500,3000,,4.39056156861141e-23,-108.16,3,39
378,12,,MNO1,56,250,2500,,1.72120804306311e-15,-117.995,3,39
378,13,,MNO1,56,0,3500,,2.74471266829973e-15,-117.446,3,39
378,14,,MNO1,56,8750,1500,,9.05318624379474e-19,-109.773,3,39
378,15,,MNO1,56,6750,1875,,8.54158494131619e-17,-118.666,3,39
378,16,,MNO1,56,9750,1750,,8.98171911256063e-14,-115.041,3,39
378,17,,MNO1,56,5500,9500,,5.43736792911469e-07,-99.4248,3,39
378,18,,MNO1,56,3250,9250,,1.96964028522268e-10,-107.348,3,39
378,19,,MNO1,56,750,7500,,3.79849983651663e-13,-113.599,3,39
378,20,,MNO1,56,4250,8250,,3.09957756808744e-09,-104.592,3,39
378,21,,MNO1,56,650,6250,,3.19560489337789e-15,-118.377,3,39
378,22,,MNO1,56,2250,7750,,9.89491625762489e-12,-110.339,3,39
378,23,,MNO1,56,750,5000,,1.52771994963302e-15,-119.115,3,39
378,24,,MNO1,56,2500,5500,,2.74565899153636e-12,-111.621,3,39
378,25,,MNO1,56,1750,3500,,2.11624078893908e-14,-115.043,3,39
378,26,,MNO1,56,3250,3750,,6.54287319149682e-15,-116.424,3,39
378,27,,MNO1,56,3250,2400,,3.61210715648851e-14,-114.414,3,39
378,28,,MNO1,56,3750,6500,,4.11054740795291e-13,-111.553,3,39
378,29,,MNO1,56,5000,6000,,2.17672426487177e-12,-109.592,3,39
378,30,,MNO1,56,6000,5250,,5.57766994119661e-12,-108.485,3,39
378,31,,MNO1,56,6750,6500,,6.96990036087528e-10,-102.805,3,39
378,32,,MNO1,56,6600,8300,,1.82426190303023e-07,-96.2552,3,39
378,33,,MNO1,56,1000,0,,2.43057145144871e-15,-117.589,3,39
378,34,-79.1089,MNO1,56,9250,8300,,0.280382515833892,-79.1089,3,39
378,35,-77.3846,MNO1,56,9950,9750,0.627870027318502,0.627870027318502,-77.3846,3,39
378,36,,MNO1,56,7700,7700,,1.69332468332765e-06,-93.6339,3,39
378,37,,MNO1,56,1750,1750,,1.31233958610639e-16,-121.023,3,39
378,38,,MNO1,56,4490,3225,,1.58471758068928e-13,-111.748,3,39
378,39,,MNO1,56,5750,1250,,1.80631941378365e-14,-114.161,3,39
378,40,,MNO1,56,5100,2950,,1.67867737895848e-13,-111.684,3,39
378,41,,MNO1,56,9500,7500,,0.000623997502335825,-88.1986,3,39
378,42,,MNO1,56,8515,5700,,1.85063851992404e-08,-99.7835,3,39
378,43,,MNO1,56,9650,5000,,1.87883278533353e-08,-99.7667,3,39
378,44,,MNO1,56,6750,3250,,6.03406622463363e-12,-108.704,3,39
378,45,,MNO1,56,5475,3500,,2.54777674947551e-12,-109.662,3,39
378,46,,MNO1,56,6250,2500,,2.64320263678387e-14,-114.738,3,39
378,47,,MNO1,56,8750,4750,,9.90016010221247e-10,-103.037,3,39
378,48,,MNO1,56,4430,2575,,9.53902521879773e-14,-113.312,3,39
378,49,,MNO1,56,4750,750,,4.2659354467603e-16,-119.323,3,39
378,50,,MNO1,56,9250,1000,,1.59329820245287e-13,-112.742,3,39
378,51,,MNO1,56,9250,3000,,3.60422298340866e-13,-111.835,3,39
378,52,,MNO1,56,7500,2500,,6.50708316912559e-14,-113.737,3,39
378,53,,MNO1,56,7800,3200,,1.17766777745868e-11,-107.961,3,39
378,54,,MNO1,56,8950,3550,,4.37425413956542e-11,-106.503,3,39
378,55,,MNO1,56,9500,4250,,6.11372364980611e-11,-106.131,3,39
378,56,,MNO1,56,9250,2250,,2.56123945111826e-14,-114.773,3,39
378,57,,MNO1,56,9880,3371,,2.55598079529434e-11,-107.1,3,39
378,58,,MNO1,56,8000,7000,,8.19654202769663e-06,-93.0131,3,39
378,59,,MNO1,56,8000,6250,,9.93203932452536e-09,-100.475,3,39
378,60,,MNO1,56,5750,4500,,3.70619672362595e-13,-111.804,3,39
378,61,,MNO1,56,8500,2250,,1.78875726956316e-12,-110.055,3,39
378,62,,MNO1,56,8030,2650,,3.70143697518427e-12,-109.247,3,39
378,63,,MNO1,56,4750,2000,,9.53044395824725e-14,-113.313,3,39
378,64,,MNO1,56,7750,4750,,2.68810375946574e-11,-107.044,3,39
378,65,,MNO1,56,7000,4500,,5.40660371128744e-12,-108.826,3,39
378,66,,MNO1,56,5100,4000,,3.87180619773832e-12,-109.197,3,39
378,67,,MNO1,56,9250,5500,,2.6437562226079e-08,-99.3872,3,39
378,68,,MNO1,56,8250,5250,,1.22429581733848e-09,-102.801,3,39
378,69,,MNO1,56,4750,5250,,2.70230796282525e-13,-112.155,3,39
378,70,,MNO1,56,8700,6500,,9.95505681220856e-08,-97.914,3,39
379,01,,MNO1,56,500,10000,,2.82125188061834e-08,-110.767,2,40
379,02,,MNO1,56,8000,9750,,0.0010506972898388,-87.143,2,40
379,03,,MNO1,56,5750,7000,,5.08172580572055e-10,-103.778,2,40
379,04,,MNO1,56,9750,6250,,4.11611889163359e-08,-98.8953,2,40
379,05,,MNO1,56,7250,5500,,3.85343837091651e-09,-106.613,2,40
379,06,,MNO1,56,4000,4500,,1.77113594208748e-12,-110.066,2,40
379,07,,MNO1,56,6500,4000,,1.36837118427054e-12,-107.834,2,40
379,08,,MNO1,56,8000,4000,,1.03564157710121e-12,-110.596,2,40
379,09,,MNO1,56,8000,4000,,2.26357762354756e-17,-121.327,2,40
379,10,,MNO1,56,8000,4000,,6.6014343612014e-21,-129.467,2,40
379,11,,MNO1,56,8500,3000,,2.33137247416076e-23,-108.371,2,40
379,12,,MNO1,56,250,2500,,1.03621680679477e-15,-118.592,2,40
379,13,,MNO1,56,0,3500,,1.57558462662449e-15,-118.099,2,40
379,14,,MNO1,56,8750,1500,,7.36778241094957e-19,-109.876,2,40
379,15,,MNO1,56,6750,1875,,4.79439046268665e-17,-119.051,2,40
379,16,,MNO1,56,9750,1750,,9.33892642567701e-14,-115.002,2,40
379,17,,MNO1,56,5500,9500,,6.58425161062333e-08,-101.536,2,40
379,18,,MNO1,56,3250,9250,,5.07555573255144e-11,-108.704,2,40
379,19,,MNO1,56,750,7500,,1.49721424124594e-13,-114.53,2,40
379,20,,MNO1,56,4250,8250,,6.52637023776939e-10,-106.15,2,40
379,21,,MNO1,56,650,6250,,1.32415748247723e-15,-119.258,2,40
379,22,,MNO1,56,2250,7750,,3.22528434684487e-12,-111.46,2,40
379,23,,MNO1,56,750,5000,,6.84392561895517e-16,-119.918,2,40
379,24,,MNO1,56,2500,5500,,1.07253082849829e-12,-112.561,2,40
379,25,,MNO1,56,1750,3500,,1.16228895965426e-14,-115.748,2,40
379,26,,MNO1,56,3250,3750,,3.36297633180234e-15,-117.207,2,40
379,27,,MNO1,56,3250,2400,,2.13975492600339e-14,-115.03,2,40
379,28,,MNO1,56,3750,6500,,1.44615196116308e-13,-112.782,2,40
379,29,,MNO1,56,5000,6000,,7.40204422677039e-13,-110.861,2,40
379,30,,MNO1,56,6000,5250,,2.23484330486202e-12,-109.561,2,40
379,31,,MNO1,56,6750,6500,,1.82266721267316e-10,-104.383,2,40
379,32,,MNO1,56,6600,8300,,1.87794994142557e-08,-98.93,2,40
379,33,,MNO1,56,1000,0,,1.65661505148646e-15,-118.04,2,40
379,34,-81.2328,MNO1,56,9250,8300,,0.060206491533776,-81.2328,2,40
379,35,-69.248,MNO1,56,9950,9750,0.999412590039581,0.999412590039581,-69.248,2,40
379,36,,MNO1,56,7700,7700,,1.61643076861725e-07,-96.3975,2,40
379,37,,MNO1,56,1750,1750,,8.02247181617989e-17,-121.602,2,40
379,38,,MNO1,56,4490,3225,,8.50871814446138e-14,-112.439,2,40
379,39,,MNO1,56,5750,1250,,1.25231182343184e-14,-114.568,2,40
379,40,,MNO1,56,5100,2950,,9.51330458918223e-14,-112.315,2,40
379,41,,MNO1,56,9500,7500,,0.000623997502335825,-88.1986,2,40
379,42,,MNO1,56,8515,5700,,1.06639172840033e-08,-100.396,2,40
379,43,,MNO1,56,9650,5000,,1.99938718070316e-08,-99.6976,2,40
379,44,,MNO1,56,6750,3250,,3.73154036883732e-12,-109.238,2,40
379,45,,MNO1,56,5475,3500,,1.36673012368271e-12,-110.354,2,40
379,46,,MNO1,56,6250,2500,,1.68234945559215e-14,-115.24,2,40
379,47,,MNO1,56,8750,4750,,7.53042084369822e-10,-103.341,2,40
379,48,,MNO1,56,4430,2575,,5.50408917259796e-14,-113.923,2,40
379,49,,MNO1,56,4750,750,,2.88395174670586e-16,-119.758,2,40
379,50,,MNO1,56,9250,1000,,1.549459575121e-13,-112.773,2,40
379,51,,MNO1,56,9250,3000,,3.42707185133725e-13,-111.891,2,40
379,52,,MNO1,56,7500,2500,,4.74879690077134e-14,-114.087,2,40
379,53,,MNO1,56,7800,3200,,8.48687723586018e-12,-108.325,2,40
379,54,,MNO1,56,8950,3550,,3.85293818778758e-11,-106.644,2,40
379,55,,MNO1,56,9500,4250,,6.11372364980611e-11,-106.131,2,40
379,56,,MNO1,56,9250,2250,,2.46179633739223e-14,-114.817,2,40
379,57,,MNO1,56,9880,3371,,2.7791247024925e-11,-107.007,2,40
379,58,,MNO1,56,8000,7000,,1.72990903820263e-06,-94.7416,2,40
379,59,,MNO1,56,8000,6250,,3.5154440012516e-09,-101.629,2,40
379,60,,MNO1,56,5750,4500,,1.66663430890818e-13,-112.692,2,40
379,61,,MNO1,56,8500,2250,,1.53498577811874e-12,-110.225,2,40
379,62,,MNO1,56,8030,2650,,2.89771100274548e-12,-109.519,2,40
379,63,,MNO1,56,4750,2000,,5.88844114837047e-14,-113.848,2,40
379,64,,MNO1,56,7750,4750,,1.49755836157553e-11,-107.694,2,40
379,65,,MNO1,56,7000,4500,,2.74538443936504e-12,-109.579,2,40
379,66,,MNO1,56,5100,4000,,1.89481482470639e-12,-109.991,2,40
379,67,,MNO1,56,9250,5500,,2.31134757637756e-08,-99.5365,2,40
379,68,,MNO1,56,8250,5250,,7.07700594566698e-10,-103.41,2,40
379,69,,MNO1,56,4750,5250,,1.03159506266842e-13,-113.225,2,40
379,70,,MNO1,56,8700,6500,,4.66842005881389e-08,-98.7554,2,40
380,01,-56.8413,MNO1,56,500,10000,0.999930862904926,0.999930862904926,-56.8413,1,1
380,02,,MNO1,56,8000,9750,,1.0684254503071e-11,-111.683,1,1
380,03,,MNO1,56,5750,7000,,5.87861456483386e-12,-108.733,1,1
380,04,,MNO1,56,9750,6250,,2.87617557953943e-16,-119.761,1,1
380,05,,MNO1,56,7250,5500,,4.2652095060952e-14,-116.987,1,1
380,06,,MNO1,56,4000,4500,,1.56930998526212e-11,-107.642,1,1
380,07,,MNO1,56,6500,4000,,3.60555746324394e-15,-113.233,1,1
380,08,,MNO1,56,8000,4000,,3.35526808684947e-18,-123.236,1,1
380,09,,MNO1,56,8000,4000,,5.40847786164389e-29,-148.087,1,1
380,10,,MNO1,56,8000,4000,,5.84225450012972e-19,-124.984,1,1
380,11,,MNO1,56,8500,3000,,1.04278306373113e-34,-117.082,1,1
380,12,,MNO1,56,250,2500,,9.61722930270429e-13,-110.553,1,1
380,13,,MNO1,56,0,3500,,8.05240750707857e-12,-108.053,1,1
380,14,,MNO1,56,8750,1500,,6.69008998586189e-25,-116.832,1,1
380,15,,MNO1,56,6750,1875,,7.33165928916858e-20,-123.373,1,1
380,16,,MNO1,56,9750,1750,,1.46074500197408e-17,-123.765,1,1
380,17,,MNO1,56,5500,9500,,1.85570714765529e-09,-105.105,1,1
380,18,,MNO1,56,3250,9250,,1.96031634673616e-05,-95.8398,1,1
380,19,,MNO1,56,750,7500,,0.00214322082968968,-91.1433,1,1
380,20,,MNO1,56,4250,8250,,6.2070185865831e-08,-101.595,1,1
380,21,,MNO1,56,650,6250,,4.69116380176423e-08,-101.875,1,1
380,22,,MNO1,56,2250,7750,,6.70302175214347e-05,-94.6103,1,1
380,23,,MNO1,56,750,5000,,2.36990751150345e-10,-107.163,1,1
380,24,,MNO1,56,2500,5500,,8.35839003151198e-09,-103.6,1,1
380,25,,MNO1,56,1750,3500,,5.44186109778143e-12,-108.514,1,1
380,26,,MNO1,56,3250,3750,,1.13792475021052e-13,-113.064,1,1
380,27,,MNO1,56,3250,2400,,2.60414969413844e-13,-112.09,1,1
380,28,,MNO1,56,3750,6500,,1.7158112878746e-11,-107.163,1,1
380,29,,MNO1,56,5000,6000,,3.52738290367936e-13,-111.733,1,1
380,30,,MNO1,56,6000,5250,,3.25353241141034e-14,-114.537,1,1
380,31,,MNO1,56,6750,6500,,3.48839345418371e-14,-114.455,1,1
380,32,,MNO1,56,6600,8300,,8.88625951415886e-13,-110.646,1,1
380,33,,MNO1,56,1000,0,,7.05750296959237e-14,-113.626,1,1
380,34,,MNO1,56,9250,8300,,1.22823280811354e-15,-118.392,1,1
380,35,,MNO1,56,9950,9750,,4.90871152043328e-16,-119.471,1,1
380,36,,MNO1,56,7700,7700,,1.41084850771692e-14,-115.52,1,1
380,37,,MNO1,56,1750,1750,,6.54287319149682e-15,-116.424,1,1
380,38,,MNO1,56,4490,3225,,1.29305315520121e-13,-111.974,1,1
380,39,,MNO1,56,5750,1250,,1.89359359148719e-15,-116.667,1,1
380,40,,MNO1,56,5100,2950,,3.55726254812524e-14,-113.408,1,1
380,41,,MNO1,56,9500,7500,,4.46056926112534e-15,-116.715,1,1
380,42,,MNO1,56,8515,5700,,1.25682827072356e-14,-115.564,1,1
380,43,,MNO1,56,9650,5000,,2.3534710993329e-14,-114.867,1,1
380,44,,MNO1,56,6750,3250,,3.063601859187e-14,-114.574,1,1
380,45,,MNO1,56,5475,3500,,1.93171113568818e-13,-112.528,1,1
380,46,,MNO1,56,6250,2500,,5.99461453044753e-16,-118.945,1,1
380,47,,MNO1,56,8750,4750,,6.9578908867584e-15,-116.221,1,1
380,48,,MNO1,56,4430,2575,,8.37198741967971e-14,-113.457,1,1
380,49,,MNO1,56,4750,750,,2.10467589867472e-16,-120.108,1,1
380,50,,MNO1,56,9250,1000,,2.65477920135645e-16,-119.85,1,1
380,51,,MNO1,56,9250,3000,,3.67865273636166e-17,-122.046,1,1
380,52,,MNO1,56,7500,2500,,1.56950689106946e-16,-120.434,1,1
380,53,,MNO1,56,7800,3200,,8.55038571597523e-15,-115.992,1,1
380,54,,MNO1,56,8950,3550,,3.10085039522003e-15,-117.119,1,1
380,55,,MNO1,56,9500,4250,,4.51886785496431e-16,-119.259,1,1
380,56,,MNO1,56,9250,2250,,8.16153018357515e-18,-123.719,1,1
380,57,,MNO1,56,9880,3371,,9.42684516742259e-16,-118.442,1,1
380,58,,MNO1,56,8000,7000,,1.67415106331115e-13,-112.687,1,1
380,59,,MNO1,56,8000,6250,,2.92465461950623e-15,-117.184,1,1
380,60,,MNO1,56,5750,4500,,7.02711610597644e-15,-116.21,1,1
380,61,,MNO1,56,8500,2250,,1.61619786676848e-15,-117.843,1,1
380,62,,MNO1,56,8030,2650,,3.84847280243272e-15,-116.879,1,1
380,63,,MNO1,56,4750,2000,,4.51538882618177e-14,-114.143,1,1
380,64,,MNO1,56,7750,4750,,1.17630291243586e-15,-118.196,1,1
